"id","codigo","id_cliente","id_vendedor","id_tienda","productos","impuesto","neto","total","descuento","costos","metodo_pago","codigo_metodo_pago","deuda","fecha","fecha_mod","pago_bono","factura_valida","fc"
"521","990000435","288","23","2","[{""id"":""680"",""descripcion"":""VESTIDO CON CHALECO SOBREMEDIDAS"",""cantidad"":""1"",""stock"":""-2"",""precio"":""560000"",""total"":""550000""},{""id"":""256"",""descripcion"":""Corbata Poly Jackard"",""cantidad"":""1"",""stock"":""-135"",""precio"":""29900"",""total"":""29900""},{""id"":""764"",""descripcion"":""CAMISA SPORT"",""cantidad"":""1"",""stock"":""-1"",""precio"":""99900"",""total"":""99900""}]","108539","571261","679800","0","357500","[{""metodo_pago"":""nequi"",""valor"":""275000""},{""metodo_pago"":""efectivo"",""valor"":""404800""}]","0","0","2022-08-18 22:22:18","2022-11-05 17:59:14","0","1","0"
"522","990000436","293","23","2","[{""id"":""644"",""descripcion"":""VESTIDO PRIMATELA"",""cantidad"":""1"",""stock"":""-15"",""precio"":""319900"",""total"":""319900""},{""id"":""256"",""descripcion"":""Corbata Poly Jackard"",""cantidad"":""1"",""stock"":""-18"",""precio"":""29900"",""total"":""29900""},{""id"":""406"",""descripcion"":""CAMISA SHAN 151"",""cantidad"":""1"",""stock"":""-10"",""precio"":""89900"",""total"":""89900""},{""id"":""615"",""descripcion"":""BOLSA GRANDE"",""cantidad"":""1"",""stock"":""-69"",""precio"":""0"",""total"":""0""}]","70204","369496","439700","0","256000","[{""metodo_pago"":""efectivo"",""valor"":""450000""}]","0","0","2022-08-19 00:04:41","2022-08-19 00:04:41","0","1","0"
"523","990000437","294","23","2","[{""id"":""603"",""descripcion"":""CAMISA PC"",""cantidad"":""1"",""stock"":""-3"",""precio"":""59900"",""total"":""59900""},{""id"":""614"",""descripcion"":""BOLSA MEDIANA"",""cantidad"":""1"",""stock"":""-157"",""precio"":""0"",""total"":""0""}]","9564","50336","59900","0","39900","[{""metodo_pago"":""TD"",""valor"":""59900""}]","0","0","2022-08-19 22:56:24","2022-08-19 22:56:24","0","1","0"
"524","990000438","293","23","2","[{""id"":""588"",""descripcion"":""CINTURON"",""cantidad"":""1"",""stock"":""3"",""precio"":""59900"",""total"":""59900""}]","9564","50336","59900","0","32000","[{""metodo_pago"":""efectivo"",""valor"":""59900""}]","0","0","2022-08-20 16:44:49","2022-08-20 16:44:49","0","1","0"
"525","990000439","295","27","2","[{""id"":""611"",""descripcion"":""CAMISETA POLO"",""cantidad"":""1"",""stock"":""-5"",""precio"":""69900"",""total"":""69900""}]","11161","58739","69900","0","28900","[{""metodo_pago"":""efectivo"",""valor"":""70000""}]","0","0","2022-08-20 18:28:27","2022-08-20 18:28:27","0","1","0"
"526","990000440","195","23","2","[{""id"":""679"",""descripcion"":""PASHMINA SOBREMEDIDAS"",""cantidad"":""1"",""stock"":""-1"",""precio"":""45000"",""total"":""45000""},{""id"":""678"",""descripcion"":""CAMISA  SOBREMEDIDAS ADULTO"",""cantidad"":""1"",""stock"":""-1"",""precio"":""110000"",""total"":""110000""},{""id"":""681"",""descripcion"":""PANTALON NIÑO CAMISA NIÑO CHALECO NIÑO PASHMINA NIÑO"",""cantidad"":""1"",""stock"":""-1"",""precio"":""280000"",""total"":""280000""},{""id"":""404"",""descripcion"":""CAMISA SHAN 151"",""cantidad"":""1"",""stock"":""-35"",""precio"":""89900"",""total"":""89900""},{""id"":""680"",""descripcion"":""VESTIDO CON CHALECO SOBREMEDIDAS"",""cantidad"":""1"",""stock"":""-1"",""precio"":""560000"",""total"":""560000""}]","173219","911681","1084900","0","567000","[{""metodo_pago"":""TC"",""valor"":""1084900""}]","0","0","2022-08-20 19:24:38","2022-08-20 19:24:38","0","1","0"
"527","990000441","296","27","2","[{""id"":""641"",""descripcion"":""VESTIDO PRIMATELA"",""cantidad"":""1"",""stock"":""-4"",""precio"":""319900"",""total"":""319900""},{""id"":""190"",""descripcion"":""camisa shan 150"",""cantidad"":""2"",""stock"":""31"",""precio"":""79900"",""total"":""159800""},{""id"":""256"",""descripcion"":""Corbata Poly Jackard"",""cantidad"":""3"",""stock"":""-21"",""precio"":""29900"",""total"":""89700""},{""id"":""615"",""descripcion"":""BOLSA GRANDE"",""cantidad"":""1"",""stock"":""-70"",""precio"":""0"",""total"":""0""}]","90913","478487","569400","0","0","[{""metodo_pago"":""TC"",""valor"":""569400""}]","0","0","2022-08-20 20:44:40","2022-08-20 20:44:40","0","1","0"
"528","990000442","297","23","2","[{""id"":""405"",""descripcion"":""CAMISA SHAN 151"",""cantidad"":""1"",""stock"":""-2"",""precio"":""89900"",""total"":""89900""},{""id"":""303"",""descripcion"":""Jeans"",""cantidad"":""1"",""stock"":""-4"",""precio"":""89900"",""total"":""89900""},{""id"":""614"",""descripcion"":""BOLSA MEDIANA"",""cantidad"":""1"",""stock"":""-158"",""precio"":""0"",""total"":""0""}]","28708","151092","179800","0","87000","[{""metodo_pago"":""efectivo"",""valor"":""200000""}]","0","0","2022-08-21 17:15:05","2022-08-21 17:15:05","0","1","0"
"529","990000443","298","23","2","[{""id"":""645"",""descripcion"":""VESTIDO PRIMATELA"",""cantidad"":""1"",""stock"":""-13"",""precio"":""319900"",""total"":""319900""},{""id"":""406"",""descripcion"":""CAMISA SHAN 151"",""cantidad"":""1"",""stock"":""-11"",""precio"":""89900"",""total"":""89900""},{""id"":""256"",""descripcion"":""Corbata Poly Jackard"",""cantidad"":""1"",""stock"":""-22"",""precio"":""29900"",""total"":""29900""},{""id"":""615"",""descripcion"":""BOLSA GRANDE"",""cantidad"":""1"",""stock"":""-71"",""precio"":""0"",""total"":""0""}]","70204","369496","439700","0","256000","[{""metodo_pago"":""nequi"",""valor"":""439700""}]","0","0","2022-08-21 17:33:39","2022-08-21 17:33:39","0","1","0"
"530","990000444","298","23","2","[{""id"":""645"",""descripcion"":""VESTIDO PRIMATELA"",""cantidad"":""1"",""stock"":""-14"",""precio"":""319900"",""total"":""319900""},{""id"":""406"",""descripcion"":""CAMISA SHAN 151"",""cantidad"":""1"",""stock"":""-12"",""precio"":""89900"",""total"":""89900""},{""id"":""256"",""descripcion"":""Corbata Poly Jackard"",""cantidad"":""1"",""stock"":""-23"",""precio"":""29900"",""total"":""29900""},{""id"":""615"",""descripcion"":""BOLSA GRANDE"",""cantidad"":""1"",""stock"":""-72"",""precio"":""0"",""total"":""0""}]","66694","351021","417715","5","256000","[{""metodo_pago"":""nequi"",""valor"":""417715""}]","0","0","2022-08-21 17:59:50","2022-08-21 17:59:50","0","1","0"
"531","990000445","299","23","2","[{""id"":""256"",""descripcion"":""Corbata Poly Jackard"",""cantidad"":""1"",""stock"":""-24"",""precio"":""29900"",""total"":""29900""}]","4774","25126","29900","0","10500","[{""metodo_pago"":""efectivo"",""valor"":""50000""}]","0","0","2022-08-21 18:06:18","2022-08-21 18:06:18","0","1","0"
"532","990000446","12","23","2","[{""id"":""407"",""descripcion"":""CAMISA SHAN 151"",""cantidad"":""1"",""stock"":""-4"",""precio"":""89900"",""total"":""89900""},{""id"":""614"",""descripcion"":""BOLSA MEDIANA"",""cantidad"":""1"",""stock"":""-159"",""precio"":""0"",""total"":""0""}]","12918","67992","80910","10","42000","[{""metodo_pago"":""efectivo"",""valor"":""81000""}]","0","0","2022-08-21 21:36:45","2022-08-21 21:36:45","0","1","0"
"533","990000447","300","23","2","[{""id"":""670"",""descripcion"":""VESTIDO PAÑO LANA"",""cantidad"":""1"",""stock"":""-1"",""precio"":""349900"",""total"":""349900""},{""id"":""404"",""descripcion"":""CAMISA SHAN 151"",""cantidad"":""1"",""stock"":""-36"",""precio"":""89900"",""total"":""89900""},{""id"":""256"",""descripcion"":""Corbata Poly Jackard"",""cantidad"":""1"",""stock"":""-25"",""precio"":""29900"",""total"":""29900""}]","67495","355235","422730","10","301500","[{""metodo_pago"":""efectivo"",""valor"":""423000""}]","0","0","2022-08-21 21:59:46","2022-08-21 21:59:46","0","1","0"
"534","990000448","301","23","2","[{""id"":""588"",""descripcion"":""CINTURON"",""cantidad"":""1"",""stock"":""2"",""precio"":""59900"",""total"":""59900""}]","9564","50336","59900","0","32000","[{""metodo_pago"":""nequi"",""valor"":""59900""}]","0","0","2022-08-22 16:30:22","2022-08-22 16:30:22","0","1","0"
"535","990000449","302","23","2","[{""id"":""664"",""descripcion"":""CHOMPAS GP"",""cantidad"":""1"",""stock"":""-1"",""precio"":""139900"",""total"":""139900""},{""id"":""615"",""descripcion"":""BOLSA GRANDE"",""cantidad"":""1"",""stock"":""-73"",""precio"":""0"",""total"":""0""}]","22337","117563","139900","0","54000","[{""metodo_pago"":""TD"",""valor"":""139900""}]","0","0","2022-08-22 17:37:23","2022-08-22 17:37:23","0","1","0"
"536","990000450","303","27","2","[{""id"":""211"",""descripcion"":""Chalecos Baronatto"",""cantidad"":""1"",""stock"":""-1"",""precio"":""79900"",""total"":""79900""}]","12757","67143","79900","0","38000","[{""metodo_pago"":""efectivo"",""valor"":""100000""}]","0","0","2022-08-22 18:39:24","2022-08-22 18:39:24","0","1","0"
"537","990000451","305","27","2","[{""id"":""115"",""descripcion"":""Pantalon Formal LIVIANO"",""cantidad"":""1"",""stock"":""29"",""precio"":""59900"",""total"":""59900""}]","9564","50336","59900","0","29000","[{""metodo_pago"":""efectivo"",""valor"":""60000""}]","0","0","2022-08-22 18:56:35","2022-08-22 18:56:35","0","1","0"
"538","990000452","304","23","2","[{""id"":""459"",""descripcion"":""Vestido Lino Clasico"",""cantidad"":""1"",""stock"":""1"",""precio"":""169900"",""total"":""169900""}]","27127","142773","169900","0","90000","[{""metodo_pago"":""efectivo"",""valor"":""200000""}]","0","0","2022-08-22 18:59:05","2022-08-22 18:59:05","0","1","0"
"539","990000453","306","23","2","[{""id"":""671"",""descripcion"":""VESTIDO PAÑO LANA"",""cantidad"":""1"",""stock"":""-1"",""precio"":""349900"",""total"":""349900""},{""id"":""405"",""descripcion"":""CAMISA SHAN 151"",""cantidad"":""1"",""stock"":""-3"",""precio"":""89900"",""total"":""89900""},{""id"":""615"",""descripcion"":""BOLSA GRANDE"",""cantidad"":""1"",""stock"":""-74"",""precio"":""0"",""total"":""0""}]","66709","351101","417810","5","291000","[{""metodo_pago"":""efectivo"",""valor"":""420000""}]","0","0","2022-08-23 16:52:12","2022-08-23 16:52:12","0","1","0"
"540","990000454","12","27","2","[{""id"":""256"",""descripcion"":""Corbata Poly Jackard"",""cantidad"":""1"",""stock"":""-26"",""precio"":""29900"",""total"":""29900""}]","4774","25126","29900","0","10500","[{""metodo_pago"":""efectivo"",""valor"":""50000""}]","0","0","2022-08-23 20:36:31","2022-08-23 20:36:31","0","1","0"
"541","990000455","307","23","2","[{""id"":""45"",""descripcion"":""Vestido Paño Fantasia"",""cantidad"":""1"",""stock"":""7"",""precio"":""269900"",""total"":""269900""},{""id"":""404"",""descripcion"":""CAMISA SHAN 151"",""cantidad"":""1"",""stock"":""-37"",""precio"":""89900"",""total"":""89900""},{""id"":""615"",""descripcion"":""BOLSA GRANDE"",""cantidad"":""1"",""stock"":""-75"",""precio"":""0"",""total"":""0""}]","57447","302353","359800","0","160000","[{""metodo_pago"":""TD"",""valor"":""359800""}]","0","0","2022-08-24 19:39:29","2022-08-24 19:39:29","0","1","0"
"542","990000071","12","8","1"," [{""id"":""344"",""descripcion"":""Buso Aplique Gamusa"",""cantidad"":""1"",""stock"":5,""precio"":""119900"",""total"":""119900""}]","19144","100756","119900","0","0","[{""metodo_pago"":""efectivo"",""valor"":""119900""}]","0","0","2022-08-24 19:52:58","2022-08-24 19:54:04","0","1","0"
"543","990000072","12","8","1"," [{""id"":""344"",""descripcion"":""Buso Aplique Gamusa"",""cantidad"":""1"",""stock"":4,""precio"":""119900"",""total"":""119900""},{""id"":""615"",""descripcion"":""BOLSA GRANDE"",""cantidad"":""1"",""stock"":-6,""precio"":""0"",""total"":""0""}]","19144","100756","119900","0","0","[{""metodo_pago"":""efectivo"",""valor"":""119900""}]","0","0","2022-08-24 20:02:56","2022-08-24 20:03:29","0","1","0"
"544","222200011","308","26","2","[{""id"":""608"",""descripcion"":""CAMISETA POLO"",""cantidad"":""1"",""stock"":""-8"",""precio"":""69900"",""total"":""69900""}]","11161","58739","69900","0","28900","[{""metodo_pago"":""efectivo"",""valor"":""100000""}]","0","0","2022-08-25 18:34:30","2022-08-25 18:34:30","0","1","1"
"545","222200012","309","27","2","[{""id"":""635"",""descripcion"":""PANTALON DRIL DHAXXO"",""cantidad"":""1"",""stock"":""-1"",""precio"":""89900"",""total"":""89900""},{""id"":""614"",""descripcion"":""BOLSA MEDIANA"",""cantidad"":""1"",""stock"":""-160"",""precio"":""0"",""total"":""0""}]","14354","75546","89900","0","42900","[{""metodo_pago"":""efectivo"",""valor"":""100000""}]","0","0","2022-08-25 19:39:57","2022-08-25 19:39:57","0","1","1"
"546","990000456","310","26","2","[{""id"":""256"",""descripcion"":""Corbata Poly Jackard"",""cantidad"":""1"",""stock"":""-27"",""precio"":""29900"",""total"":""29900""}]","4774","25126","29900","0","10500","[{""metodo_pago"":""efectivo"",""valor"":""40000""}]","0","0","2022-08-25 23:02:38","2022-08-25 23:02:38","0","1","0"
"547","990000457","311","23","2","[{""id"":""190"",""descripcion"":""camisa shan 150"",""cantidad"":""1"",""stock"":""30"",""precio"":""79900"",""total"":""79900""},{""id"":""642"",""descripcion"":""VESTIDO PRIMATELA"",""cantidad"":""1"",""stock"":""-7"",""precio"":""319900"",""total"":""319900""},{""id"":""615"",""descripcion"":""BOLSA GRANDE"",""cantidad"":""1"",""stock"":""-76"",""precio"":""0"",""total"":""0""}]","59365","312449","371814","7","241000","[{""metodo_pago"":""efectivo"",""valor"":""372000""}]","0","0","2022-08-26 17:36:57","2022-08-26 17:36:57","0","1","0"
"548","990000458","12","27","2","[{""id"":""695"",""descripcion"":""TIRANTAS"",""cantidad"":""1"",""stock"":""-1"",""precio"":""49900"",""total"":""49900""}]","7967","41933","49900","0","22000","[{""metodo_pago"":""efectivo"",""valor"":""50000""}]","0","0","2022-08-27 17:52:00","2022-08-27 17:52:00","0","1","0"
"549","990000459","56","23","2","[{""id"":""273"",""descripcion"":""Pantalon Dril Diseño PH"",""cantidad"":""1"",""stock"":""18"",""precio"":""79900"",""total"":""79900""},{""id"":""190"",""descripcion"":""camisa shan 150"",""cantidad"":""1"",""stock"":""29"",""precio"":""79900"",""total"":""79900""},{""id"":""614"",""descripcion"":""BOLSA MEDIANA"",""cantidad"":""1"",""stock"":""-161"",""precio"":""0"",""total"":""0""}]","24239","127571","151810","5","73500","[{""metodo_pago"":""nequi"",""valor"":""151810""}]","0","0","2022-08-27 19:38:14","2022-08-27 19:38:14","0","1","0"
"550","990000460","312","27","2","[{""id"":""698"",""descripcion"":""CHAQUETA CUELLO ALTO"",""cantidad"":""1"",""stock"":""-1"",""precio"":""129900"",""total"":""129900""},{""id"":""614"",""descripcion"":""BOLSA MEDIANA"",""cantidad"":""1"",""stock"":""-162"",""precio"":""0"",""total"":""0""}]","20740","109160","129900","0","58000","[{""metodo_pago"":""TC"",""valor"":""129900""}]","0","0","2022-08-27 20:53:27","2022-08-27 20:53:27","0","1","0"
"551","990000461","12","23","2","[{""id"":""256"",""descripcion"":""Corbata Poly Jackard"",""cantidad"":""1"",""stock"":""-28"",""precio"":""29900"",""total"":""29900""}]","4774","25126","29900","0","10500","[{""metodo_pago"":""efectivo"",""valor"":""40000""}]","0","0","2022-08-27 21:00:12","2022-08-27 21:00:12","0","1","0"
"552","990000462","313","27","2","[{""id"":""190"",""descripcion"":""camisa shan 150"",""cantidad"":""2"",""stock"":""27"",""precio"":""79900"",""total"":""159800""},{""id"":""614"",""descripcion"":""BOLSA MEDIANA"",""cantidad"":""1"",""stock"":""-163"",""precio"":""0"",""total"":""0""}]","25514","134286","159800","0","0","[{""metodo_pago"":""efectivo"",""valor"":""159900""}]","0","0","2022-08-27 21:08:52","2022-08-27 21:08:52","0","1","0"
"553","990000463","314","27","2","[{""id"":""603"",""descripcion"":""CAMISA PC"",""cantidad"":""1"",""stock"":""-4"",""precio"":""59900"",""total"":""59900""}]","9564","50336","59900","0","39900","[{""metodo_pago"":""TC"",""valor"":""59900""}]","0","0","2022-08-27 23:10:38","2022-08-27 23:10:38","0","1","0"
"554","990000464","308","27","2","[{""id"":""609"",""descripcion"":""CAMISETA POLO"",""cantidad"":""1"",""stock"":""-21"",""precio"":""69900"",""total"":""69900""}]","10491","55215","65706","6","28900","[{""metodo_pago"":""efectivo"",""valor"":""65706""},{""metodo_pago"":""efectivo"",""valor"":""6570""}]","0","0","2022-08-27 23:37:35","2022-08-27 23:37:35","0","1","0"
"555","990000465","315","23","2","[{""id"":""671"",""descripcion"":""VESTIDO PAÑO LANA"",""cantidad"":""1"",""stock"":""-2"",""precio"":""349900"",""total"":""349900""},{""id"":""404"",""descripcion"":""CAMISA SHAN 151"",""cantidad"":""1"",""stock"":""-38"",""precio"":""89900"",""total"":""89900""},{""id"":""615"",""descripcion"":""BOLSA GRANDE"",""cantidad"":""1"",""stock"":""-77"",""precio"":""0"",""total"":""0""}]","70220","369580","439800","0","291000","[{""metodo_pago"":""TD"",""valor"":""439800""}]","0","0","2022-08-28 00:23:54","2022-08-28 00:23:54","0","1","0"
"556","990000466","317","26","2","[{""id"":""673"",""descripcion"":""VESTIDO PAÑO LANA"",""cantidad"":""1"",""stock"":""-1"",""precio"":""349900"",""total"":""349900""},{""id"":""256"",""descripcion"":""Corbata Poly Jackard"",""cantidad"":""1"",""stock"":""-29"",""precio"":""29900"",""total"":""29900""},{""id"":""406"",""descripcion"":""CAMISA SHAN 151"",""cantidad"":""1"",""stock"":""-13"",""precio"":""89900"",""total"":""89900""},{""id"":""615"",""descripcion"":""BOLSA GRANDE"",""cantidad"":""1"",""stock"":""-78"",""precio"":""0"",""total"":""0""}]","71244","374971","446215","5","301500","[{""metodo_pago"":""efectivo"",""valor"":""450000""}]","0","0","2022-08-28 18:45:56","2022-08-28 18:45:56","0","1","0"
"557","990000467","318","23","2","[{""id"":""449"",""descripcion"":""Vestido Promocion"",""cantidad"":""1"",""stock"":""0"",""precio"":""199900"",""total"":""199900""},{""id"":""614"",""descripcion"":""BOLSA MEDIANA"",""cantidad"":""1"",""stock"":""-164"",""precio"":""0"",""total"":""0""}]","31917","167983","199900","0","130000","[{""metodo_pago"":""nequi"",""valor"":""199900""}]","0","0","2022-08-28 19:22:40","2022-08-28 19:22:40","0","1","0"
"558","990000468","319","23","2","[{""id"":""530"",""descripcion"":""VESTIDO LINO CLASICO"",""cantidad"":""1"",""stock"":""-1"",""precio"":""199900"",""total"":""199900""},{""id"":""614"",""descripcion"":""BOLSA MEDIANA"",""cantidad"":""1"",""stock"":""-165"",""precio"":""0"",""total"":""0""}]","31917","167983","199900","0","120000","[{""metodo_pago"":""daviplata"",""valor"":""199900""}]","0","0","2022-08-28 19:43:59","2022-08-28 19:43:59","0","1","0"
"559","990000469","320","27","2","[{""id"":""601"",""descripcion"":""CAMISA PC"",""cantidad"":""1"",""stock"":""-7"",""precio"":""59900"",""total"":""59900""},{""id"":""614"",""descripcion"":""BOLSA MEDIANA"",""cantidad"":""1"",""stock"":""-166"",""precio"":""0"",""total"":""0""}]","9564","50336","59900","0","39900","[{""metodo_pago"":""efectivo"",""valor"":""100000""}]","0","0","2022-08-29 15:52:04","2022-08-29 15:52:04","0","1","0"
"560","990000470","241","23","2","[{""id"":""671"",""descripcion"":""VESTIDO PAÑO LANA"",""cantidad"":""1"",""stock"":""-3"",""precio"":""349900"",""total"":""349900""},{""id"":""404"",""descripcion"":""CAMISA SHAN 151"",""cantidad"":""1"",""stock"":""-39"",""precio"":""89900"",""total"":""89900""},{""id"":""615"",""descripcion"":""BOLSA GRANDE"",""cantidad"":""1"",""stock"":""-79"",""precio"":""0"",""total"":""0""}]","63198","332622","395820","10","291000","[{""metodo_pago"":""nequi"",""valor"":""395820""}]","0","0","2022-08-29 16:18:43","2022-08-29 16:18:43","0","1","0"
"561","990000471","321","27","2","[{""id"":""256"",""descripcion"":""Corbata Poly Jackard"",""cantidad"":""1"",""stock"":""-30"",""precio"":""29900"",""total"":""29900""},{""id"":""407"",""descripcion"":""CAMISA SHAN 151"",""cantidad"":""1"",""stock"":""-5"",""precio"":""89900"",""total"":""89900""},{""id"":""614"",""descripcion"":""BOLSA MEDIANA"",""cantidad"":""1"",""stock"":""-167"",""precio"":""0"",""total"":""0""}]","19128","100672","119800","0","52500","[{""metodo_pago"":""efectivo"",""valor"":""120000""}]","0","0","2022-08-29 22:37:09","2022-08-29 22:37:09","0","1","0"
"562","990000472","322","27","2","[{""id"":""685"",""descripcion"":""CAMISA SPORT"",""cantidad"":""1"",""stock"":""-1"",""precio"":""89900"",""total"":""89900""},{""id"":""614"",""descripcion"":""BOLSA MEDIANA"",""cantidad"":""1"",""stock"":""-168"",""precio"":""0"",""total"":""0""}]","14354","75546","89900","0","45000","[{""metodo_pago"":""efectivo"",""valor"":""100000""}]","0","0","2022-08-30 15:23:55","2022-08-30 15:23:55","0","1","0"
"563","990000473","323","26","2","[{""id"":""670"",""descripcion"":""VESTIDO PAÑO LANA"",""cantidad"":""1"",""stock"":""-2"",""precio"":""349900"",""total"":""349900""},{""id"":""615"",""descripcion"":""BOLSA GRANDE"",""cantidad"":""1"",""stock"":""-80"",""precio"":""0"",""total"":""0""}]","55866","294034","349900","0","249000","[{""metodo_pago"":""TC"",""valor"":""349900""}]","0","0","2022-08-30 15:50:49","2022-08-30 15:50:49","0","1","0"
"564","990000474","324","26","2","[{""id"":""404"",""descripcion"":""CAMISA SHAN 151"",""cantidad"":""1"",""stock"":""-40"",""precio"":""89900"",""total"":""89900""},{""id"":""256"",""descripcion"":""Corbata Poly Jackard"",""cantidad"":""1"",""stock"":""-31"",""precio"":""29900"",""total"":""29900""},{""id"":""563"",""descripcion"":""VESTIDO PAÑO FANTASIA"",""cantidad"":""1"",""stock"":""-4"",""precio"":""289900"",""total"":""289900""},{""id"":""615"",""descripcion"":""BOLSA GRANDE"",""cantidad"":""1"",""stock"":""-81"",""precio"":""0"",""total"":""0""}]","62144","327071","389215","5","222400","[{""metodo_pago"":""efectivo"",""valor"":""400000""}]","0","0","2022-08-30 17:41:19","2022-08-30 17:41:19","0","1","0"
"565","990000475","325","26","2","[{""id"":""117"",""descripcion"":""Pantalon Formal LIVIANO"",""cantidad"":""1"",""stock"":""6"",""precio"":""59900"",""total"":""59900""},{""id"":""684"",""descripcion"":""CAMISA SPORT"",""cantidad"":""1"",""stock"":""-1"",""precio"":""89900"",""total"":""89900""},{""id"":""614"",""descripcion"":""BOLSA MEDIANA"",""cantidad"":""1"",""stock"":""-169"",""precio"":""0"",""total"":""0""}]","22722","119588","142310","5","74000","[{""metodo_pago"":""efectivo"",""valor"":""150000""}]","0","0","2022-08-30 22:29:27","2022-08-30 22:29:27","0","1","0"
"566","990000476","326","26","2","[{""id"":""256"",""descripcion"":""Corbata Poly Jackard"",""cantidad"":""1"",""stock"":""-32"",""precio"":""29900"",""total"":""29900""}]","4774","25126","29900","0","10500","[{""metodo_pago"":""TD"",""valor"":""29900""}]","0","0","2022-08-30 23:26:26","2022-08-30 23:26:26","0","1","0"
"567","990000477","327","27","2","[{""id"":""301"",""descripcion"":""Jeans"",""cantidad"":""1"",""stock"":""5"",""precio"":""89900"",""total"":""89900""},{""id"":""614"",""descripcion"":""BOLSA MEDIANA"",""cantidad"":""1"",""stock"":""-170"",""precio"":""0"",""total"":""0""}]","14354","75546","89900","0","45000","[{""metodo_pago"":""efectivo"",""valor"":""100000""}]","0","0","2022-08-31 16:36:55","2022-08-31 16:36:55","0","1","0"
"568","990000478","180","23","2","[{""id"":""562"",""descripcion"":""VESTIDO PAÑO FANTASIA"",""cantidad"":""1"",""stock"":""-2"",""precio"":""289900"",""total"":""289900""},{""id"":""645"",""descripcion"":""VESTIDO PRIMATELA"",""cantidad"":""1"",""stock"":""-15"",""precio"":""319900"",""total"":""319900""},{""id"":""603"",""descripcion"":""CAMISA PC"",""cantidad"":""2"",""stock"":""-6"",""precio"":""59900"",""total"":""119800""},{""id"":""615"",""descripcion"":""BOLSA GRANDE"",""cantidad"":""1"",""stock"":""-82"",""precio"":""0"",""total"":""0""}]","111831","588585","700416","4","0","[{""metodo_pago"":""TC"",""valor"":""700416""}]","0","0","2022-08-31 16:48:28","2022-08-31 16:48:28","0","1","0"
"569","990000479","180","23","2","[{""id"":""603"",""descripcion"":""CAMISA PC"",""cantidad"":""1"",""stock"":""-7"",""precio"":""59900"",""total"":""59900""},{""id"":""718"",""descripcion"":""Excedente venta"",""cantidad"":""1"",""stock"":""-1"",""precio"":""60000"",""total"":""60000""}]","17612","92696","110308","8","69900","[{""metodo_pago"":""TC"",""valor"":""110308""}]","0","0","2022-08-31 17:15:57","2022-08-31 17:15:57","0","1","0"
"570","990000480","168","23","2","[{""id"":""115"",""descripcion"":""Pantalon Formal LIVIANO"",""cantidad"":""2"",""stock"":""27"",""precio"":""59900"",""total"":""119800""},{""id"":""614"",""descripcion"":""BOLSA MEDIANA"",""cantidad"":""1"",""stock"":""-171"",""precio"":""0"",""total"":""0""}]","17789","93625","111414","7","0","[{""metodo_pago"":""efectivo"",""valor"":""120000""}]","0","0","2022-08-31 18:14:31","2022-08-31 18:14:31","0","1","0"
"571","990000481","328","27","2","[{""id"":""658"",""descripcion"":""CORBATIN"",""cantidad"":""2"",""stock"":""-9"",""precio"":""24900"",""total"":""49800""}]","7951","41849","49800","0","0","[{""metodo_pago"":""TD"",""valor"":""49800""}]","0","0","2022-08-31 23:02:54","2022-08-31 23:02:54","0","1","0"
"572","990000482","328","27","2","[{""id"":""211"",""descripcion"":""Chalecos Baronatto"",""cantidad"":""1"",""stock"":""-2"",""precio"":""79900"",""total"":""79900""},{""id"":""658"",""descripcion"":""CORBATIN"",""cantidad"":""1"",""stock"":""-10"",""precio"":""24900"",""total"":""24900""}]","16733","88067","104800","0","46000","[{""metodo_pago"":""TD"",""valor"":""44900""},{""metodo_pago"":""nequi"",""valor"":""60000""}]","0","0","2022-08-31 23:27:41","2022-08-31 23:27:41","0","1","0"
"573","990000483","329","27","2","[{""id"":""408"",""descripcion"":""CAMISA SHAN 151"",""cantidad"":""1"",""stock"":""-4"",""precio"":""89900"",""total"":""89900""},{""id"":""614"",""descripcion"":""BOLSA MEDIANA"",""cantidad"":""1"",""stock"":""-172"",""precio"":""0"",""total"":""0""}]","14354","75546","89900","0","42000","[{""metodo_pago"":""efectivo"",""valor"":""100000""}]","0","0","2022-09-01 14:50:32","2022-09-01 14:50:32","0","1","0"
"574","990000484","330","23","2","[{""id"":""405"",""descripcion"":""CAMISA SHAN 151"",""cantidad"":""1"",""stock"":""-4"",""precio"":""89900"",""total"":""89900""},{""id"":""256"",""descripcion"":""Corbata Poly Jackard"",""cantidad"":""1"",""stock"":""-33"",""precio"":""29900"",""total"":""29900""},{""id"":""614"",""descripcion"":""BOLSA MEDIANA"",""cantidad"":""1"",""stock"":""-173"",""precio"":""0"",""total"":""0""}]","19128","100672","119800","0","52500","[{""metodo_pago"":""TC"",""valor"":""119800""}]","0","0","2022-09-01 14:55:15","2022-09-01 14:55:15","0","1","0"
"575","990000485","331","27","2","[{""id"":""670"",""descripcion"":""VESTIDO PAÑO LANA"",""cantidad"":""1"",""stock"":""-3"",""precio"":""349900"",""total"":""349900""},{""id"":""614"",""descripcion"":""BOLSA MEDIANA"",""cantidad"":""1"",""stock"":""-174"",""precio"":""0"",""total"":""0""}]","55866","294034","349900","0","249000","[{""metodo_pago"":""TC"",""valor"":""349900""}]","0","0","2022-09-01 14:59:38","2022-09-01 14:59:38","0","1","0"
